datetime,pm2_5,pm10,no2,so2,o3,co,aqi_index
2024-12-25 20:00:00+00:00,123.63,152.41,18.51,25.99,121.59,1054.76,5
2024-12-25 21:00:00+00:00,118.59,147.37,13.88,26.23,128.75,921.25,5
2024-12-25 22:00:00+00:00,116.58,148.15,12,26.7,130.18,867.84,5
2024-12-25 23:00:00+00:00,115.77,150.14,11.65,26.94,127.32,847.82,5
2024-12-26 00:00:00+00:00,116.52,152.4,12.17,27.66,125.89,854.49,5
2024-12-26 01:00:00+00:00,121.42,157.53,14.74,28.85,121.59,934.6,5
2024-12-26 02:00:00+00:00,134.17,171.92,23.31,31.47,113.01,1201.63,5
2024-12-26 03:00:00+00:00,165.17,208.04,48.67,37.19,88.69,1895.9,5
2024-12-26 04:00:00+00:00,189.04,236.79,74.71,42.44,68.66,2563.48,5
2024-12-26 05:00:00+00:00,190.44,238.19,71.29,45.78,75.82,2590.18,5
2024-12-26 06:00:00+00:00,178.11,221.21,53.47,45.78,101.57,2162.93,5
2024-12-26 07:00:00+00:00,124.97,153.04,25.36,31.95,135.9,1255.04,5
2024-12-26 08:00:00+00:00,101.23,123.59,18.85,25.27,145.91,1028.06,5
2024-12-26 09:00:00+00:00,88.81,109.54,17.14,22.17,145.91,947.95,5
2024-12-26 10:00:00+00:00,72.16,89.69,16.62,18.6,138.76,854.49,4
2024-12-26 11:00:00+00:00,64.16,80.24,19.36,18.12,130.18,867.84,4
2024-12-26 12:00:00+00:00,64.62,81.34,24.33,18.84,120.16,921.25,4
2024-12-26 13:00:00+00:00,68.78,87.01,31.53,20.27,107.29,1068.12,4
2024-12-26 14:00:00+00:00,73.52,93.09,33.24,20.74,103,1134.87,4
2024-12-26 15:00:00+00:00,74.57,94.49,28.79,19.79,107.29,1094.82,4
2024-12-26 16:00:00+00:00,100.54,128.38,38.04,27.18,97.27,1441.96,5
2024-12-26 17:00:00+00:00,128.36,164,44.55,32.9,88.69,1789.09,5
2024-12-26 18:00:00+00:00,137.33,174.37,42.16,32.42,88.69,1815.8,5
2024-12-26 19:00:00+00:00,134.53,169.94,39.41,30.52,90.84,1708.98,5
2024-12-26 20:00:00+00:00,120.9,152.35,32.56,27.89,95.84,1441.96,5
2024-12-26 21:00:00+00:00,113.12,142.36,24.33,25.99,104.43,1214.98,5
2024-12-26 22:00:00+00:00,112.87,141.76,19.71,25.03,108.72,1108.17,5
2024-12-26 23:00:00+00:00,113.65,142.55,18.51,24.56,107.29,1094.82,5
2024-12-27 00:00:00+00:00,114.33,143.22,19.02,24.56,104.43,1108.17,5
2024-12-27 01:00:00+00:00,118.07,147.54,22.28,24.8,98.71,1214.98,5
2024-12-27 02:00:00+00:00,138.32,170.7,37.36,27.18,82.97,1642.23,5
2024-12-27 03:00:00+00:00,199.07,240.54,86.37,34.33,42.56,2964.02,5
2024-12-27 04:00:00+00:00,262.51,317.25,127.49,42.92,17.7,4592.9,5
2024-12-27 05:00:00+00:00,289.13,353.18,130.24,51.02,26.46,5340.58,5
2024-12-27 06:00:00+00:00,290.72,358.02,131.61,59.6,49.35,5073.55,5
2024-12-27 07:00:00+00:00,215.56,271.92,97.33,61.99,101.57,3337.86,5
2024-12-27 08:00:00+00:00,188.33,238.63,79.51,61.04,135.9,2723.69,5
2024-12-27 09:00:00+00:00,168.21,213.62,69.23,59.13,155.93,2403.26,5
2024-12-27 10:00:00+00:00,191.27,238.32,100.08,56.27,137.33,3017.43,5
2024-12-27 11:00:00+00:00,225.03,277.45,149.43,51.5,90.84,3952.03,5
2024-12-27 12:00:00+00:00,206.03,259.4,171.36,43.39,38.62,4112.24,5
2024-12-27 13:00:00+00:00,189.27,244.78,175.48,40.05,2.03,4699.71,5
2024-12-27 14:00:00+00:00,204.99,265.88,164.51,41.96,0,5661.01,5
2024-12-27 15:00:00+00:00,221.19,283.93,160.4,47.21,0,5607.6,5
2024-12-27 16:00:00+00:00,271.95,345.6,183.7,64.85,0,6141.66,5
2024-12-27 17:00:00+00:00,430.76,541.63,222.09,83.92,0,9185.79,5
2024-12-27 18:00:00+00:00,487.5,622.34,211.12,83.92,0,9826.66,5
2024-12-27 19:00:00+00:00,396.52,519.48,161.77,64.85,0,7904.05,5
2024-12-27 20:00:00+00:00,271.94,362.54,123.38,44.35,0,5393.98,5
2024-12-27 21:00:00+00:00,172.39,232.72,94.59,29.33,0.87,3364.56,5
2024-12-27 22:00:00+00:00,118.42,159.89,59.63,20.03,18.78,2136.23,5
2024-12-27 23:00:00+00:00,98.61,132.98,35.99,16.45,41.84,1615.52,5
2024-12-28 00:00:00+00:00,94.43,127.3,29.47,15.97,52.93,1468.66,5
2024-12-28 01:00:00+00:00,97.54,131.1,31.53,16.69,53.64,1508.71,5
2024-12-28 02:00:00+00:00,113.94,150.76,45.24,19.79,45.78,1869.2,5
2024-12-28 03:00:00+00:00,161.78,207.67,85.68,26.94,21.1,2883.91,5
2024-12-28 04:00:00+00:00,213.69,274.25,108.3,34.81,16.99,4272.46,5
2024-12-28 05:00:00+00:00,260.7,333.59,120.64,42.44,24.68,5447.39,5
2024-12-28 06:00:00+00:00,314.38,393.09,150.8,52.45,44.35,6195.07,5
2024-12-28 07:00:00+00:00,216.87,277.89,113.79,60.08,101.57,3898.62,5
2024-12-28 08:00:00+00:00,196.42,250.45,90.48,62.94,148.77,2964.02,5
2024-12-28 09:00:00+00:00,175.74,226.05,69.92,61.99,177.38,2323.15,5
2024-12-28 10:00:00+00:00,72.53,111.32,26.05,39.1,151.63,934.6,4
2024-12-28 11:00:00+00:00,37.27,70.34,15.08,28.37,130.18,547.41,3
2024-12-28 12:00:00+00:00,32.69,65.87,15.94,25.75,121.59,514.03,3
2024-12-28 13:00:00+00:00,39.79,76.11,38.73,25.99,90.84,921.25,3
2024-12-28 14:00:00+00:00,55.12,97.24,63.06,25.03,58.65,1428.6,4
2024-12-28 15:00:00+00:00,67.46,115.07,61.69,20.74,50.78,1548.77,4
2024-12-28 16:00:00+00:00,103.76,156.27,78.14,20.74,30.4,2162.93,5
2024-12-28 17:00:00+00:00,152.19,208.43,94.59,23.13,6.53,2937.32,5
2024-12-28 18:00:00+00:00,187.02,244.65,97.33,23.84,0.64,3471.37,5
2024-12-28 19:00:00+00:00,199.52,255.73,94.59,22.41,0.05,3738.4,5
2024-12-28 20:00:00+00:00,191.6,244.31,93.22,19.55,0,3738.4,5
2024-12-28 21:00:00+00:00,178.04,230.96,89.11,17.88,0.03,3471.37,5
2024-12-28 22:00:00+00:00,157.77,212.31,78.14,16.69,0.66,2883.91,5
2024-12-28 23:00:00+00:00,135.39,191.32,61.69,16.45,8.76,2296.45,5
2024-12-29 00:00:00+00:00,116.49,174.51,43.87,17.4,29.68,1842.5,5
2024-12-29 01:00:00+00:00,99.9,159.54,35.3,19.31,47.92,1548.77,5
2024-12-29 02:00:00+00:00,107.65,169.85,44.55,23.37,45.78,1735.69,5
2024-12-29 03:00:00+00:00,155.39,226.2,82.25,31.47,20.56,2723.69,5
2024-12-29 04:00:00+00:00,203.24,286.62,100.08,38.62,15.02,3898.62,5
2024-12-29 05:00:00+00:00,226.39,321.41,102.82,41.96,23.25,4539.49,5
2024-12-29 06:00:00+00:00,230.61,330.52,108.3,43.87,42.2,4432.68,5
2024-12-29 07:00:00+00:00,123.65,190.72,61.69,56.74,103,2056.12,5
2024-12-29 08:00:00+00:00,93.46,157.27,42.16,63.9,130.18,1375.2,5
2024-12-29 09:00:00+00:00,73.64,128.02,31.87,57.22,144.48,1081.47,4
2024-12-29 10:00:00+00:00,52.62,95.36,21.08,40.05,154.5,807.76,4
2024-12-29 11:00:00+00:00,48.52,86.14,20.22,33.38,155.93,767.71,4
2024-12-29 12:00:00+00:00,49.22,87.25,23.31,33.38,148.77,794.41,4
2024-12-29 13:00:00+00:00,58.6,103.79,36.33,34.33,124.45,1068.12,4
2024-12-29 14:00:00+00:00,71.91,125.95,47.3,31.95,95.84,1388.55,4
2024-12-29 15:00:00+00:00,81.5,138.8,45.93,26.94,85.12,1508.71,5
2024-12-29 16:00:00+00:00,92.6,151.3,41.81,24.8,84.4,1562.12,5
2024-12-29 17:00:00+00:00,101.58,161.21,37.36,22.89,86.55,1575.47,5
2024-12-29 18:00:00+00:00,106.58,166.21,33.93,21.22,87.98,1535.42,5
2024-12-29 19:00:00+00:00,98.6,156.37,30.5,19.07,87.98,1388.55,5
2024-12-29 20:00:00+00:00,80.32,131.91,23.65,16.45,90.84,1081.47,5
2024-12-29 21:00:00+00:00,71.13,118.77,19.02,16.93,94.41,894.55,4
2024-12-29 22:00:00+00:00,69.13,116.66,16.11,17.64,97.27,834.47,4
2024-12-29 23:00:00+00:00,69.45,118.02,15.08,17.88,98.71,814.44,4
2024-12-30 00:00:00+00:00,70.65,120.97,15.25,18.6,98.71,814.44,4
2024-12-30 01:00:00+00:00,73.25,125.78,17.31,19.55,97.27,867.84,4
2024-12-30 02:00:00+00:00,83.85,141.15,25.7,22.41,90.84,1094.82,5
2024-12-30 03:00:00+00:00,114.48,182.49,50.72,27.89,71.53,1735.69,5
2024-12-30 04:00:00+00:00,135.52,216.1,70.6,32.42,58.65,2296.45,5
2024-12-30 05:00:00+00:00,139.06,228.49,67.86,36.24,67.95,2376.56,5
2024-12-30 06:00:00+00:00,136.1,227.39,56.21,41.48,91.55,2082.82,5
2024-12-30 07:00:00+00:00,114.59,192.61,40.1,48.16,123.02,1508.71,5
2024-12-30 08:00:00+00:00,106.69,176.55,34.96,56.27,141.62,1295.09,5
2024-12-30 09:00:00+00:00,102.33,167.41,34.27,63.9,154.5,1214.98,5
2024-12-30 10:00:00+00:00,91.5,147.04,32.9,59.13,158.79,1134.87,5
2024-12-30 11:00:00+00:00,86.02,135.62,36.33,54.84,154.5,1174.93,5
2024-12-30 12:00:00+00:00,87.32,136.45,45.24,56.74,144.48,1268.39,5
2024-12-30 13:00:00+00:00,113.59,170.65,89.11,66.76,98.71,2056.12,5
2024-12-30 14:00:00+00:00,166.98,235.93,160.4,73.43,33.97,3524.78,5
2024-12-30 15:00:00+00:00,232.31,312.44,200.15,73.43,1.86,5020.14,5
2024-12-30 16:00:00+00:00,318.38,414.81,211.12,77.25,0,6568.91,5
2024-12-30 17:00:00+00:00,412.92,534.49,219.35,83.92,0,7904.05,5
2024-12-30 18:00:00+00:00,440.71,577.17,200.15,81.06,0,8010.86,5
2024-12-30 19:00:00+00:00,382.47,516.13,161.77,65.8,0,6622.31,5
2024-12-30 20:00:00+00:00,290,407.37,126.12,46.25,0.03,4913.33,5
2024-12-30 21:00:00+00:00,203.83,297.45,93.22,31.95,3.98,3231.05,5
2024-12-30 22:00:00+00:00,162.07,238.46,58.95,24.8,27.54,2269.74,5
2024-12-30 23:00:00+00:00,148.97,216.98,40.78,22.17,47.21,1895.9,5
2024-12-31 00:00:00+00:00,147.44,211.02,34.27,21.22,56.51,1762.39,5
2024-12-31 01:00:00+00:00,149.42,209.51,34.96,20.98,57.94,1762.39,5
2024-12-31 02:00:00+00:00,162.01,220.94,47.98,23.13,51.5,2082.82,5
2024-12-31 03:00:00+00:00,214.44,279.66,94.59,30.28,21.64,3284.45,5
2024-12-31 04:00:00+00:00,254.56,330.72,122.01,38.62,12.87,4646.3,5
2024-12-31 05:00:00+00:00,253.91,337.05,122.01,44.35,23.96,5073.55,5
2024-12-31 06:00:00+00:00,228.01,310.91,115.16,49.11,44.35,4486.08,5
2024-12-31 07:00:00+00:00,152.22,215.56,80.88,59.6,89.41,2723.69,5
2024-12-31 08:00:00+00:00,130.08,187.13,65.12,72.48,117.3,2109.53,5
2024-12-31 09:00:00+00:00,120.82,175.78,59.63,85.83,131.61,1815.8,5
2024-12-31 10:00:00+00:00,133.24,191.46,74.03,91.55,125.89,2082.82,5
2024-12-31 11:00:00+00:00,167.94,236.4,112.41,96.32,97.27,2883.91,5
2024-12-31 12:00:00+00:00,189.7,268.42,156.28,97.27,53.64,3524.78,5
2024-12-31 13:00:00+00:00,213.07,300.18,200.15,100.14,5.63,4539.49,5
2024-12-31 14:00:00+00:00,270.88,367.3,213.86,100.14,0,6355.29,5
2024-12-31 15:00:00+00:00,381.89,490.43,235.8,99.18,0,8651.73,5
2024-12-31 16:00:00+00:00,504.28,630.04,244.02,97.27,0,10574.34,5
2024-12-31 17:00:00+00:00,529.25,663.85,213.86,86.78,0,10253.91,5
2024-12-31 18:00:00+00:00,428.94,556.08,156.28,65.8,0,7690.43,5
2024-12-31 19:00:00+00:00,274.78,381.43,111.04,43.87,0.07,4592.9,5
2024-12-31 20:00:00+00:00,190.55,278.59,85,30.28,8.14,2964.02,5
2024-12-31 21:00:00+00:00,147.5,218.77,51.41,22.89,38.27,2056.12,5
2024-12-31 22:00:00+00:00,130.58,190.21,34.27,20.03,59.37,1602.17,5
2024-12-31 23:00:00+00:00,124.79,177.9,27.08,19.31,69.38,1415.25,5
2025-01-01 00:00:00+00:00,121.64,170.55,24.33,19.31,73.67,1321.79,5
2025-01-01 01:00:00+00:00,120.37,166.26,25.02,19.79,75.82,1295.09,5
2025-01-01 02:00:00+00:00,128.43,174.78,33.59,22.65,72.96,1482.01,5
2025-01-01 03:00:00+00:00,158.69,214.13,61.69,29.09,54.36,2189.64,5
2025-01-01 04:00:00+00:00,178.27,247.68,82.25,34.33,43.27,2777.1,5
2025-01-01 05:00:00+00:00,183.25,262.43,80.2,37.67,52.93,2937.32,5
2025-01-01 06:00:00+00:00,184.2,267.1,70.6,42.44,78.68,2696.99,5
2025-01-01 07:00:00+00:00,163.51,242.92,53.47,47.21,115.87,2056.12,5
2025-01-01 08:00:00+00:00,149.43,226.28,45.24,57.22,138.76,1708.98,5
2025-01-01 09:00:00+00:00,135.98,213.3,41.13,68.66,150.2,1455.31,5
2025-01-01 10:00:00+00:00,121.73,197.42,40.44,73.43,150.2,1295.09,5
2025-01-01 11:00:00+00:00,120.54,196.7,51.41,80.11,140.19,1455.31,5
2025-01-01 12:00:00+00:00,120.93,198.26,65.8,85.83,120.16,1682.28,5
2025-01-01 13:00:00+00:00,133.4,215.62,94.59,87.74,82.25,2243.04,5
2025-01-01 14:00:00+00:00,161.8,254.03,127.49,79.15,43.27,3097.53,5
2025-01-01 15:00:00+00:00,195.22,298.16,142.57,65.8,21.28,3738.4,5
2025-01-01 16:00:00+00:00,219.42,331.2,127.49,53.41,17.34,3845.21,5
2025-01-01 17:00:00+00:00,216.98,331.08,97.33,42.92,28.97,3364.56,5
2025-01-01 18:00:00+00:00,203.57,312.09,72.66,36.24,42.92,2830.51,5
2025-01-01 19:00:00+00:00,182.52,278.93,56.21,30.52,53.64,2323.15,5
2025-01-01 20:00:00+00:00,159.49,240.54,44.55,25.03,64.37,1842.5,5
2025-01-01 21:00:00+00:00,145.42,213.2,32.9,21.22,75.1,1468.66,5
2025-01-01 22:00:00+00:00,146.7,207.26,26.39,20.27,80.82,1335.14,5
2025-01-01 23:00:00+00:00,154.01,211.54,24.68,20.03,81.54,1348.5,5
2025-01-02 00:00:00+00:00,158.2,214.34,24.68,20.27,79.39,1388.55,5
2025-01-02 01:00:00+00:00,160.47,215.91,27.42,20.5,75.82,1455.31,5
2025-01-02 02:00:00+00:00,171.36,228.2,39.76,22.89,65.8,1762.39,5
2025-01-02 03:00:00+00:00,218.3,284.69,81.57,29.8,34.33,2883.91,5
2025-01-02 04:00:00+00:00,263.07,343.19,113.79,36.72,12.7,4165.65,5
2025-01-02 05:00:00+00:00,274.52,364.42,113.79,42.44,19.49,4592.9,5
2025-01-02 06:00:00+00:00,275.44,369.52,108.3,49.11,42.56,4219.06,5
2025-01-02 07:00:00+00:00,233.85,322.35,84.31,55.31,90.12,2990.72,5
2025-01-02 08:00:00+00:00,215.35,301.52,69.92,61.99,121.59,2456.67,5
2025-01-02 09:00:00+00:00,212.91,299.07,67.86,73.43,138.76,2269.74,5
2025-01-02 10:00:00+00:00,253.92,348.93,109.67,83.92,115.87,3150.94,5
2025-01-02 11:00:00+00:00,330.27,442.06,178.22,85.83,70.1,4646.3,5
2025-01-02 12:00:00+00:00,375.07,497.6,227.57,82.97,30.76,5393.98,5
2025-01-02 13:00:00+00:00,418.72,544.56,260.47,79.15,2.7,6301.88,5
2025-01-02 14:00:00+00:00,477.05,599.69,268.7,70.57,0,7476.81,5
2025-01-02 15:00:00+00:00,520.49,633.88,268.7,61.99,0.02,7690.43,5
2025-01-02 16:00:00+00:00,578.6,687.81,276.92,61.99,0.03,8651.73,5
2025-01-02 17:00:00+00:00,707.94,829.21,290.63,64.85,0,11001.59,5
2025-01-02 18:00:00+00:00,798.38,930.29,274.18,63.9,0,12390.14,5
2025-01-02 19:00:00+00:00,724.47,857.26,230.31,55.31,0,11428.83,5
2025-01-02 20:00:00+00:00,518.26,640.77,175.48,41.96,0,8224.49,5
2025-01-02 21:00:00+00:00,332.48,445.66,122.01,30.99,0.03,4859.92,5
2025-01-02 22:00:00+00:00,242.77,348.49,84.31,25.27,7.33,2990.72,5
2025-01-02 23:00:00+00:00,219.75,318.95,54.15,23.37,32.54,2323.15,5
2025-01-03 00:00:00+00:00,219.11,313.66,42.16,22.89,49.35,2109.53,5
2025-01-03 01:00:00+00:00,227.36,317.72,42.16,23.37,54.36,2162.93,5
2025-01-03 02:00:00+00:00,249.46,338.89,57.58,26.46,48.64,2563.48,5
2025-01-03 03:00:00+00:00,317.14,414.02,108.3,34.81,16.09,3952.03,5
2025-01-03 04:00:00+00:00,397.58,510.29,138.46,44.82,6.71,5928.04,5
2025-01-03 05:00:00+00:00,452.7,581.24,153.54,52.45,15.56,7370,5
2025-01-03 06:00:00+00:00,505.13,646.24,189.19,59.6,32.9,8010.86,5
2025-01-03 07:00:00+00:00,215.92,287.33,78.14,51.02,124.45,2643.59,5
2025-01-03 08:00:00+00:00,194.21,253.39,55.52,46.25,163.08,2002.72,5
2025-01-03 09:00:00+00:00,212.01,272.16,54.15,48.64,191.69,2029.42,5
2025-01-03 10:00:00+00:00,221.1,278.78,50.72,45.78,214.58,1922.61,5
2025-01-03 11:00:00+00:00,200.48,250.38,40.44,35.29,214.58,1588.82,5
2025-01-03 12:00:00+00:00,164.31,206.44,29.82,23.84,197.41,1241.68,5
2025-01-03 13:00:00+00:00,133.97,169.36,26.39,16.69,171.66,1054.76,5
2025-01-03 14:00:00+00:00,119.7,152.15,23.65,13.59,155.93,961.3,5
2025-01-03 15:00:00+00:00,117.6,149.55,18.16,12.4,154.5,894.55,5
2025-01-03 16:00:00+00:00,139.41,176.87,28.1,14.9,140.19,1174.93,5
2025-01-03 17:00:00+00:00,164.64,208.87,39.41,16.93,120.16,1508.71,5
2025-01-03 18:00:00+00:00,176.99,223.61,43.87,16.93,107.29,1682.28,5
2025-01-03 19:00:00+00:00,168.41,212.82,44.55,15.14,98.71,1642.23,5
2025-01-03 20:00:00+00:00,147.55,185.93,40.1,12.28,97.27,1482.01,5
2025-01-03 21:00:00+00:00,125,156.83,31.87,9.66,97.27,1308.44,5
2025-01-03 22:00:00+00:00,90.39,113.14,23.31,7.21,95.84,1094.82,5
2025-01-03 23:00:00+00:00,56.39,73.1,16.28,5.9,97.27,821.11,4
2025-01-04 00:00:00+00:00,37.82,53.38,11.82,5.54,95.84,620.84,3
2025-01-04 01:00:00+00:00,30.48,47.55,10.97,6.5,92.98,547.41,3
2025-01-04 02:00:00+00:00,36.54,56.86,17.48,8.82,82.97,714.3,3
2025-01-04 03:00:00+00:00,64.41,91.49,36.67,12.87,62.94,1214.98,4
2025-01-04 04:00:00+00:00,101.25,137.14,56.21,18.36,44.7,1815.8,5
2025-01-04 05:00:00+00:00,109.24,151.08,51.41,22.89,46.49,1922.61,5
2025-01-04 06:00:00+00:00,95.6,138.29,41.13,26.7,59.37,1655.58,5
2025-01-04 07:00:00+00:00,37.51,66.66,15.42,20.74,91.55,694.27,3
2025-01-04 08:00:00+00:00,26.39,48.78,9.77,15.5,110.15,520.71,3
2025-01-04 09:00:00+00:00,22.89,41.9,8.48,12.64,120.16,473.98,3
2025-01-04 10:00:00+00:00,17.22,32.04,7.54,10.49,123.02,423.91,3
2025-01-04 11:00:00+00:00,12.38,23.24,7.63,10.73,124.45,397.21,3
2025-01-04 12:00:00+00:00,9.57,18.22,8.48,10.61,120.16,390.53,3
2025-01-04 13:00:00+00:00,11.74,21.61,18.34,10.49,101.57,560.76,3
2025-01-04 14:00:00+00:00,15.7,28.35,26.05,8.94,82.97,700.95,2
2025-01-04 15:00:00+00:00,18.54,33.28,24.33,7.75,78.68,707.63,2
2025-01-04 16:00:00+00:00,27.8,45.4,29.13,8.58,72.24,881.2,3
2025-01-04 17:00:00+00:00,39.21,59.26,34.62,9.78,65.8,1081.47,3
2025-01-04 18:00:00+00:00,47.45,69.34,37.01,10.49,64.37,1214.98,3
2025-01-04 19:00:00+00:00,53.56,77.19,43.18,10.85,58.65,1361.85,4
2025-01-04 20:00:00+00:00,58.84,82.34,51.41,11.32,48.64,1535.42,4
2025-01-04 21:00:00+00:00,75.49,100.48,58.95,13.35,38.98,1869.2,5
2025-01-04 22:00:00+00:00,95.06,122.45,61.01,14.9,31.11,2109.53,5
2025-01-04 23:00:00+00:00,103.99,133.09,57.58,15.5,25.39,2136.23,5
2025-01-05 00:00:00+00:00,109.39,141.13,55.52,16.45,20.03,2136.23,5
2025-01-05 01:00:00+00:00,108.24,143.22,53.47,17.88,17.88,2082.82,5
2025-01-05 02:00:00+00:00,112.18,150.63,59.63,19.79,14.66,2189.64,5
2025-01-05 03:00:00+00:00,153.99,200.82,85.68,25.27,3.13,3097.53,5
2025-01-05 04:00:00+00:00,206.97,269.18,100.08,31.47,10.46,4379.27,5
2025-01-05 05:00:00+00:00,265.52,344.98,115.16,37.67,19.67,5607.6,5
2025-01-05 06:00:00+00:00,318.89,408.61,145.32,44.82,39.7,6141.66,5
2025-01-05 07:00:00+00:00,115.87,161.57,55.52,61.99,107.29,1842.5,5
2025-01-05 08:00:00+00:00,86.56,122,37.01,54.36,131.61,1241.68,5
2025-01-05 09:00:00+00:00,94.08,127.67,32.9,47.68,153.06,1148.22,5
2025-01-05 10:00:00+00:00,88.5,117.78,25.7,38.62,168.8,974.66,5
2025-01-05 11:00:00+00:00,68.52,92.97,17.99,28.13,173.09,767.71,4
2025-01-05 12:00:00+00:00,44.45,66.53,14.22,19.79,158.79,600.81,4
2025-01-05 13:00:00+00:00,37.11,59.8,32.56,16.45,114.44,834.47,3
2025-01-05 14:00:00+00:00,45.06,70.71,58.95,19.07,66.52,1295.09,3
2025-01-05 15:00:00+00:00,59.73,87.25,71.29,22.65,43.99,1655.58,4
2025-01-05 16:00:00+00:00,88.67,118.6,83.63,27.42,27.18,2136.23,5
2025-01-05 17:00:00+00:00,144.03,178.93,104.19,34.81,7.06,3044.13,5
2025-01-05 18:00:00+00:00,231.25,275.33,124.75,43.87,0.19,4379.27,5
2025-01-05 19:00:00+00:00,281.24,336.72,138.46,45.3,0.01,5180.36,5
2025-01-05 20:00:00+00:00,225.82,285.26,119.27,34.33,0.08,4325.87,5
2025-01-05 21:00:00+00:00,143.4,196.31,80.88,24.32,4.2,2777.1,5
2025-01-05 22:00:00+00:00,98.64,141.3,45.93,20.5,31.47,1789.09,5
2025-01-05 23:00:00+00:00,90.88,128.42,32.56,19.79,47.21,1508.71,5
2025-01-06 00:00:00+00:00,94.4,131.23,30.16,20.5,53.64,1468.66,5
2025-01-06 01:00:00+00:00,101.69,139.69,33.59,21.93,52.93,1575.47,5
2025-01-06 02:00:00+00:00,126.22,168.18,50.04,24.8,41.84,2029.42,5
2025-01-06 03:00:00+00:00,202.21,255.81,98.71,32.42,9.21,3524.78,5
2025-01-06 04:00:00+00:00,292.66,362.55,117.9,41.96,7.96,5607.6,5
2025-01-06 05:00:00+00:00,351.06,433.76,132.98,50.07,16.99,6942.75,5
2025-01-06 06:00:00+00:00,396.45,487.29,165.88,57.7,37.91,7370,5
2025-01-06 07:00:00+00:00,116.16,162.06,60.32,41.96,107.29,2162.93,5
2025-01-06 08:00:00+00:00,77.79,114.02,36.67,34.81,130.18,1388.55,5
2025-01-06 09:00:00+00:00,72.76,105.38,33.59,35.76,141.62,1268.39,4
2025-01-06 10:00:00+00:00,72.15,101.27,32.56,35.29,151.63,1201.63,4
2025-01-06 11:00:00+00:00,71.23,98.03,31.87,31.47,155.93,1148.22,4
2025-01-06 12:00:00+00:00,60.33,87.05,31.53,26.46,145.91,1014.71,4
2025-01-06 13:00:00+00:00,51.09,79.01,37.7,25.27,118.73,1028.06,4
2025-01-06 14:00:00+00:00,54.62,84.53,52.78,31.47,89.41,1321.79,4
2025-01-06 15:00:00+00:00,67.37,101.67,67.17,40.05,67.23,1708.98,4
2025-01-06 16:00:00+00:00,95.67,140.87,85,47.68,45.42,2349.85,5
2025-01-06 17:00:00+00:00,124.09,179.87,89.11,46.73,34.33,2803.8,5
2025-01-06 18:00:00+00:00,122.36,177.33,70.6,38.15,42.56,2563.48,5
2025-01-06 19:00:00+00:00,99.13,145.49,52.78,29.56,55.79,2082.82,5
2025-01-06 20:00:00+00:00,70.16,105.81,38.39,22.89,69.38,1535.42,4
2025-01-06 21:00:00+00:00,52.63,80.24,26.39,19.07,80.11,1121.52,4
2025-01-06 22:00:00+00:00,45.94,70.3,20.05,17.88,84.4,947.95,3
2025-01-06 23:00:00+00:00,42.45,66.23,17.82,17.88,83.68,867.84,3
2025-01-07 00:00:00+00:00,40.45,64.69,17.48,18.12,82.97,841.14,3
2025-01-07 01:00:00+00:00,43.46,68.75,20.39,19.07,78.68,921.25,3
2025-01-07 02:00:00+00:00,66.32,95.68,35.3,22.65,65.09,1401.9,4
2025-01-07 03:00:00+00:00,124.1,164.18,78.83,30.52,30.4,2643.59,5
2025-01-07 04:00:00+00:00,168.2,220.38,100.08,37.67,18.24,3845.21,5
2025-01-07 05:00:00+00:00,170.36,230.22,94.59,42.44,29.68,3952.03,5
2025-01-07 06:00:00+00:00,155.29,216.54,85,46.25,57.22,3311.16,5
2025-01-07 07:00:00+00:00,72.47,112.3,39.76,37.67,111.58,1482.01,4
2025-01-07 08:00:00+00:00,52.71,83.8,27.42,35.29,131.61,1054.76,4
2025-01-07 09:00:00+00:00,48.46,77.57,25.02,36.72,140.19,961.3,4
2025-01-07 10:00:00+00:00,48.46,77.22,25.7,35.29,144.48,961.3,4
2025-01-07 11:00:00+00:00,49.79,78.31,28.79,33.38,141.62,1014.71,4
2025-01-07 12:00:00+00:00,49.67,79.12,34.27,32.9,130.18,1068.12,3
2025-01-07 13:00:00+00:00,74.64,111.43,80.88,40.05,79.39,1949.31,4
2025-01-07 14:00:00+00:00,141.24,193.63,160.4,52.93,11.27,3845.21,5
2025-01-07 15:00:00+00:00,234.17,304.96,180.96,63.9,0,5661.01,5
2025-01-07 16:00:00+00:00,306.27,398.72,165.88,66.76,0,6515.5,5
2025-01-07 17:00:00+00:00,310.83,415.15,139.83,61.04,0,5928.04,5
2025-01-07 18:00:00+00:00,277.96,380.42,119.27,51.98,0.02,4913.33,5
2025-01-07 19:00:00+00:00,234.08,328.16,105.56,42.92,0.2,4112.24,5
2025-01-07 20:00:00+00:00,191.44,273.42,94.59,34.81,1.68,3364.56,5
2025-01-07 21:00:00+00:00,156.86,226.27,74.71,28.85,15.56,2670.29,5
2025-01-07 22:00:00+00:00,142.81,202.2,55.52,26.46,35.76,2243.04,5
2025-01-07 23:00:00+00:00,138.32,191.42,45.24,26.46,48.64,2029.42,5
2025-01-08 00:00:00+00:00,139.06,188.9,41.81,27.42,54.36,1976.01,5
2025-01-08 01:00:00+00:00,148.29,196.96,46.61,29.09,50.07,2109.53,5
2025-01-08 02:00:00+00:00,182.11,234.05,68.55,32.42,32.19,2750.4,5
2025-01-08 03:00:00+00:00,283.99,350.37,112.41,41.96,2.59,4646.3,5
