readable_timestamp,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-05-02 00:00:00,1746126000,2,105.59,0,0.08,60.63,0.36,19.88,48.62,0
2025-05-02 01:00:00,1746129600,2,105.53,0,0.08,60.52,0.37,19.5,48.32,0
2025-05-02 02:00:00,1746133200,2,105.69,0,0.08,60.77,0.37,19.16,48.08,0
2025-05-02 03:00:00,1746136800,2,106.05,0,0.08,61.37,0.37,18.81,47.79,0
2025-05-02 04:00:00,1746140400,2,106.22,0,0.08,61.66,0.36,18.5,47.42,0
2025-05-02 05:00:00,1746144000,2,106.59,0,0.08,61.52,0.36,18.28,47.13,0
2025-05-02 06:00:00,1746147600,2,106.85,0,0.08,60.72,0.35,18.18,47.11,0
2025-05-02 07:00:00,1746151200,3.333331823348999,107.28,0,0.09,59.66,0.36,0,0,0
2025-05-02 08:00:00,1746154800,2,107.73,0.01,0.1,58.65,0.37,18.22,47.81,0
2025-05-02 09:00:00,1746158400,2,107.58,0.01,0.08,58.47,0.37,18.16,47.81,0
2025-05-02 10:00:00,1746162000,2,107.67,0.01,0.07,58.99,0.37,18.07,47.77,0
2025-05-02 11:00:00,1746165600,2,107.31,0.01,0.06,59.56,0.37,18,47.94,0
2025-05-02 12:00:00,1746169200,2,107,0.01,0.05,59.53,0.36,17.91,48.18,0
2025-05-02 13:00:00,1746172800,2,106.58,0.01,0.05,58.95,0.35,17.84,48.62,0
2025-05-02 14:00:00,1746176400,2,106.15,0.01,0.05,57.97,0.35,17.85,49.44,0
2025-05-02 15:00:00,1746180000,3,105.97,0.01,0.05,57.26,0.35,17.92,50.35,0
2025-05-02 16:00:00,1746183600,3,105.51,0.01,0.05,56.62,0.35,17.89,50.7,0
2025-05-02 17:00:00,1746187200,3,105.34,0.01,0.06,56.23,0.36,17.83,50.7,0
2025-05-02 18:00:00,1746190800,3,105.57,0,0.07,56.07,0.37,17.89,51.12,0
2025-05-02 19:00:00,1746194400,3,105.86,0,0.09,55.95,0.38,18.02,52.08,0
2025-05-02 20:00:00,1746198000,3,106.04,0,0.09,56.34,0.38,18.17,53.56,0
2025-05-02 21:00:00,1746201600,3,105.86,0,0.09,57.19,0.38,18.27,55.07,0
2025-05-02 22:00:00,1746205200,3,105.55,0,0.09,58.08,0.38,18.3,56.21,0
2025-05-02 23:00:00,1746208800,3,105.21,0,0.09,58.64,0.39,18.24,56.78,0
2025-05-03 00:00:00,1746212400,3,104.86,0,0.08,58.69,0.39,18.1,56.99,0
2025-05-03 01:00:00,1746216000,3,104.71,0,0.08,58.7,0.39,18.01,57.38,0
2025-05-03 02:00:00,1746219600,3,104.59,0,0.08,58.7,0.4,17.99,57.84,0
2025-05-03 03:00:00,1746223200,3,104.66,0,0.09,59.17,0.41,17.99,58.54,0
2025-05-03 04:00:00,1746226800,3,104.88,0,0.09,59.63,0.41,17.98,59.44,0
2025-05-03 05:00:00,1746230400,3,105.22,0,0.09,60.05,0.42,18.03,60.64,0
2025-05-03 06:00:00,1746234000,3,105.73,0,0.09,60.29,0.43,18.19,62.69,0
2025-05-03 07:00:00,1746237600,3,106.26,0,0.11,60.46,0.45,18.47,65.26,0
2025-05-03 08:00:00,1746241200,3,106.74,0.01,0.12,60.75,0.45,18.81,68.02,0
2025-05-03 09:00:00,1746244800,3,106.84,0.01,0.1,61.28,0.45,19.13,70.66,0
2025-05-03 10:00:00,1746248400,3,106.66,0.01,0.09,61.63,0.45,19.35,72.1,0
2025-05-03 11:00:00,1746252000,3,106.43,0.01,0.08,61.43,0.43,19.42,71.76,0
2025-05-03 12:00:00,1746255600,3,105.88,0.01,0.07,60.75,0.41,19.29,69.79,0
2025-05-03 13:00:00,1746259200,3,105.21,0.01,0.06,60.25,0.39,19.03,66.6,0
2025-05-03 14:00:00,1746262800,3,104.82,0.01,0.06,60.34,0.38,18.76,63.4,0
2025-05-03 15:00:00,1746266400,3,104.69,0.01,0.06,61.06,0.37,18.65,60.79,0
2025-05-03 16:00:00,1746270000,3,104.46,0.01,0.06,61.77,0.37,18.69,58.95,0
2025-05-03 17:00:00,1746273600,3,104.56,0.01,0.07,62.78,0.37,18.97,58.76,0
2025-05-03 18:00:00,1746277200,3,105.52,0.01,0.09,64.42,0.39,19.57,60.73,0
2025-05-03 19:00:00,1746280800,3,106.38,0,0.11,65.49,0.4,20.15,62.19,0
2025-05-03 20:00:00,1746284400,3,107.12,0,0.11,66.16,0.41,20.75,63.5,0
2025-05-03 21:00:00,1746288000,3,107.85,0,0.11,66.78,0.42,21.38,65.2,0
2025-05-03 22:00:00,1746291600,3,108.76,0,0.11,67.58,0.43,22.12,67.72,0
2025-05-03 23:00:00,1746295200,3,109.82,0,0.11,68.42,0.44,22.88,70.59,0
2025-05-04 00:00:00,1746298800,3,110.67,0,0.11,68.98,0.45,23.54,72.94,0
2025-05-04 01:00:00,1746302400,3,111.38,0,0.11,69.09,0.46,24.04,74.38,0
2025-05-04 02:00:00,1746306000,3,111.83,0,0.11,68.81,0.48,24.46,74.81,0
2025-05-04 03:00:00,1746309600,3,112.38,0,0.11,68.51,0.48,24.83,74.83,0
2025-05-04 04:00:00,1746313200,3,113.01,0,0.11,68.44,0.49,25.2,75.04,0
2025-05-04 05:00:00,1746316800,3,113.65,0,0.11,68.43,0.48,25.57,75.74,0
2025-05-04 06:00:00,1746320400,3,114.06,0,0.11,68.34,0.46,25.94,76.99,0
2025-05-04 07:00:00,1746324000,3,114.23,0,0.13,67.97,0.44,26.2,77.28,0
2025-05-04 08:00:00,1746327600,3,114.23,0.01,0.13,67.45,0.42,26.1,76.07,0
2025-05-04 09:00:00,1746331200,3,114.83,0.01,0.11,67.62,0.41,25.72,74.97,0
2025-05-04 10:00:00,1746334800,3,116.12,0.01,0.09,67.84,0.4,25.16,74.77,0
2025-05-04 11:00:00,1746338400,3,118.14,0.01,0.08,67.52,0.38,24.29,73.74,0.01
2025-05-04 12:00:00,1746342000,3,121.33,0.01,0.07,66.66,0.37,23,70.96,0.01
2025-05-04 13:00:00,1746345600,3,124.33,0.01,0.06,65.41,0.35,21.69,67.98,0.02
2025-05-04 14:00:00,1746349200,3,126.63,0.01,0.06,63.71,0.36,21.04,67.24,0.03
2025-05-04 15:00:00,1746352800,3,128.12,0.01,0.07,62.2,0.37,21.16,69.6,0.02
2025-05-04 16:00:00,1746356400,3,128.65,0.01,0.07,61.1,0.39,21.58,72.93,0.02
2025-05-04 17:00:00,1746360000,3,128.78,0.01,0.08,60.82,0.41,21.95,75.92,0.01
2025-05-04 18:00:00,1746363600,3,128.9,0.01,0.1,61.05,0.43,22.2,77.84,0
2025-05-04 19:00:00,1746367200,3,129.15,0,0.13,61.51,0.44,22.26,78.11,0
2025-05-04 20:00:00,1746370800,3,129.32,0,0.14,62.11,0.45,22.37,78.47,0
2025-05-04 21:00:00,1746374400,3,129.3,0,0.13,62.74,0.45,22.44,78.66,0
2025-05-04 22:00:00,1746378000,3,129.09,0,0.13,63.28,0.45,22.51,78.66,0
2025-05-04 23:00:00,1746381600,3,128.69,0,0.13,63.43,0.43,22.49,77.49,0
2025-05-05 00:00:00,1746385200,3,127.54,0,0.12,62.87,0.42,22.33,74.78,0
2025-05-05 01:00:00,1746388800,3,126.5,0,0.12,62.09,0.41,22.12,71.48,0
2025-05-05 02:00:00,1746392400,3,125.84,0,0.12,61.03,0.41,21.82,68.49,0
2025-05-05 03:00:00,1746396000,3,125.44,0,0.12,60.31,0.41,21.56,66.52,0
2025-05-05 04:00:00,1746399600,3,125.59,0,0.12,59.48,0.41,21.19,65.03,0
2025-05-05 05:00:00,1746403200,3,125.77,0,0.12,58.7,0.4,20.75,64.41,0
2025-05-05 06:00:00,1746406800,3,126.05,0,0.12,58.15,0.4,20.28,64.35,0
2025-05-05 07:00:00,1746410400,3,125.55,0,0.13,57.63,0.38,19.66,63.45,0
2025-05-05 08:00:00,1746414000,3,124.85,0.01,0.13,56.62,0.37,18.9,61.59,0
2025-05-05 09:00:00,1746417600,3,123.77,0.01,0.11,54.8,0.35,18.06,59.47,0
2025-05-05 10:00:00,1746421200,3,123.14,0.02,0.09,53.01,0.35,17.41,58.39,0
2025-05-05 11:00:00,1746424800,3,122.57,0.01,0.08,51.31,0.35,16.98,58.65,0
2025-05-05 12:00:00,1746428400,3,122.07,0.01,0.07,50.01,0.35,16.98,60.93,0
2025-05-05 13:00:00,1746432000,3,121.41,0.01,0.07,49.01,0.36,17.59,65.38,0
2025-05-05 14:00:00,1746435600,3,120.73,0.01,0.07,48.37,0.37,18.73,71.82,0
2025-05-05 15:00:00,1746439200,3,120.64,0.01,0.07,48.64,0.39,20.52,79.85,0
2025-05-05 16:00:00,1746442800,3,120.32,0.01,0.08,49.28,0.4,22.28,85.62,0
2025-05-05 17:00:00,1746446400,3,119.74,0.01,0.09,50.48,0.4,23.96,90.42,0
2025-05-05 18:00:00,1746450000,3,119.8,0.01,0.11,52.31,0.4,25.75,94.3,0
2025-05-05 19:00:00,1746453600,3,119.93,0,0.13,54.17,0.41,27.5,98.64,0
2025-05-05 20:00:00,1746457200,4,120.41,0,0.14,56.59,0.41,29.4,104.94,0
2025-05-05 21:00:00,1746460800,4,120.65,0,0.14,58.64,0.42,31.02,111.64,0
2025-05-05 22:00:00,1746464400,4,120.6,0,0.14,58.99,0.44,31.23,114.46,0
2025-05-05 23:00:00,1746468000,4,120.43,0,0.13,58.74,0.45,30.43,114.66,0
2025-05-06 00:00:00,1746471600,4,119.77,0,0.13,58.49,0.46,28.8,113.23,0
2025-05-06 01:00:00,1746475200,4,119.44,0,0.12,58.55,0.47,27.29,111.79,0
2025-05-06 02:00:00,1746478800,4,119.09,0,0.12,58.46,0.46,26.11,110.14,0
2025-05-06 03:00:00,1746482400,4,118.65,0,0.11,57.8,0.45,25.11,107.86,0
2025-05-06 04:00:00,1746486000,4,118.21,0,0.11,56.96,0.42,24.37,105.49,0
2025-05-06 05:00:00,1746489600,4,118.1,0,0.11,56.42,0.39,24,104.37,0
2025-05-06 06:00:00,1746493200,4,118.15,0,0.1,56.58,0.36,24.1,105.1,0
2025-05-06 07:00:00,1746496800,4,117.78,0,0.11,56.09,0.34,23.2,103.31,0
2025-05-06 08:00:00,1746500400,3,117.13,0.01,0.11,54.83,0.33,21.18,97.57,0
2025-05-06 09:00:00,1746504000,3,116.12,0.01,0.09,54.64,0.34,19.28,93.92,0
2025-05-06 10:00:00,1746507600,3,115.19,0.01,0.08,55.51,0.34,18.23,92.88,0
2025-05-06 11:00:00,1746511200,3,114.3,0.01,0.06,55.04,0.33,17.11,90.07,0
2025-05-06 12:00:00,1746514800,3,113.48,0.01,0.06,53.63,0.31,15.99,85.91,0
2025-05-06 13:00:00,1746518400,3,112.49,0.01,0.05,51.59,0.29,15.1,81.89,0
2025-05-06 14:00:00,1746522000,3,111.53,0.01,0.05,49.42,0.28,14.46,78.7,0
2025-05-06 15:00:00,1746525600,3,111.04,0.01,0.05,47.43,0.27,13.98,76.19,0
2025-05-06 16:00:00,1746529200,3,110.44,0.01,0.06,45.56,0.27,13.39,72.83,0
2025-05-06 17:00:00,1746532800,3,109.99,0.01,0.06,44.15,0.27,12.81,69.14,0
2025-05-06 18:00:00,1746536400,3,110.13,0.01,0.08,43.64,0.28,12.47,66.53,0
2025-05-06 19:00:00,1746540000,3,110.32,0,0.1,43.75,0.29,12.42,65.65,0
2025-05-06 20:00:00,1746543600,3,110.41,0,0.1,44.38,0.31,12.63,66.51,0
2025-05-06 21:00:00,1746547200,3,110.29,0,0.11,45.04,0.32,12.89,68.06,0
2025-05-06 22:00:00,1746550800,3,110.53,0,0.11,45.57,0.33,13.17,70.06,0
2025-05-06 23:00:00,1746554400,3,110.68,0,0.11,46.24,0.34,13.53,72.18,0
2025-05-07 00:00:00,1746558000,3,110.49,0,0.11,47.35,0.35,14,74.97,0
2025-05-07 01:00:00,1746561600,3,110.59,0,0.11,48.94,0.36,14.6,78.5,0
2025-05-07 02:00:00,1746565200,3,110.68,0,0.11,50.29,0.38,15.16,81.33,0
2025-05-07 03:00:00,1746568800,3,111.07,0,0.1,51.22,0.39,15.52,82.54,0
2025-05-07 04:00:00,1746572400,3,111.42,0,0.1,51.99,0.39,15.77,82.86,0
2025-05-07 05:00:00,1746576000,3,111.68,0,0.1,52.65,0.39,16.05,83.69,0
2025-05-07 06:00:00,1746579600,3,111.72,0,0.1,52.91,0.38,16.34,84.69,0
2025-05-07 07:00:00,1746583200,3,111.79,0,0.11,52.44,0.37,16.3,84.24,0
2025-05-07 08:00:00,1746586800,3,111.75,0.01,0.11,51.66,0.35,16.08,82.91,0
2025-05-07 09:00:00,1746590400,3,111.46,0.01,0.09,50.64,0.33,15.79,80.84,0
2025-05-07 10:00:00,1746594000,3,111.36,0.01,0.07,49.25,0.31,15.42,78.3,0
2025-05-07 11:00:00,1746597600,3,111.05,0.01,0.06,47.68,0.29,14.96,75.75,0
2025-05-07 12:00:00,1746601200,3,110.64,0.01,0.05,45.74,0.27,14.36,73.36,0
2025-05-07 13:00:00,1746604800,3,109.98,0.01,0.05,43.51,0.25,13.65,70.68,0
2025-05-07 14:00:00,1746608400,3,109.2,0.01,0.05,41.57,0.23,12.94,68.49,0
2025-05-07 15:00:00,1746612000,3,108.9,0.01,0.04,40.36,0.22,12.31,67.08,0
2025-05-07 16:00:00,1746615600,3,108.26,0.01,0.05,39.09,0.22,11.8,65.48,0
2025-05-07 17:00:00,1746619200,3,107.89,0.01,0.05,38.46,0.22,11.46,64.68,0
2025-05-07 18:00:00,1746622800,3,108.07,0.01,0.06,38.28,0.23,11.29,64.64,0
2025-05-07 19:00:00,1746626400,3,108.1,0,0.08,38.03,0.25,11.15,64.63,0
2025-05-07 20:00:00,1746630000,3,108.09,0,0.09,37.81,0.25,11.04,64.65,0
2025-05-07 21:00:00,1746633600,3,107.77,0,0.09,37.66,0.26,10.97,64.88,0
2025-05-07 22:00:00,1746637200,3,107.44,0,0.09,37.5,0.26,11.01,65.48,0
2025-05-07 23:00:00,1746640800,3,106.99,0,0.09,37.45,0.26,11.08,66.26,0
2025-05-08 00:00:00,1746644400,3,106.06,0,0.09,37.45,0.26,11.16,67.19,0
2025-05-08 01:00:00,1746648000,3,105.08,0,0.09,37.62,0.26,11.33,68.34,0
2025-05-08 02:00:00,1746651600,3,104.23,0,0.08,37.75,0.26,11.53,69.5,0
2025-05-08 03:00:00,1746655200,3,103.36,0,0.08,37.94,0.26,11.77,70.77,0
2025-05-08 04:00:00,1746658800,3,102.52,0,0.08,38.31,0.26,12.11,72.93,0
2025-05-08 05:00:00,1746662400,3,101.7,0,0.08,38.9,0.26,12.53,75.95,0
2025-05-08 06:00:00,1746666000,3,101.25,0,0.07,39.91,0.26,13.01,78.85,0
2025-05-08 07:00:00,1746669600,3,100.94,0,0.08,41.87,0.25,13.67,81.89,0
2025-05-08 08:00:00,1746673200,3,100.55,0.01,0.08,44.06,0.25,14.53,85.55,0
2025-05-08 09:00:00,1746676800,3,99.87,0.01,0.06,45.92,0.24,15.38,88.36,0
2025-05-08 10:00:00,1746680400,3,99.22,0.01,0.05,47.14,0.23,16.21,91.27,0
2025-05-08 11:00:00,1746684000,3,98.46,0.01,0.05,47.58,0.22,16.94,94.13,0
2025-05-08 12:00:00,1746687600,3,97.66,0.01,0.04,47.54,0.2,17.64,98.11,0
2025-05-08 13:00:00,1746691200,4,96.78,0.01,0.04,46.94,0.19,18.17,101.46,0
2025-05-08 14:00:00,1746694800,4,95.84,0.01,0.03,45.96,0.18,18.48,103.5,0
2025-05-08 15:00:00,1746698400,4,95.35,0.01,0.03,45,0.18,18.69,104.83,0
2025-05-08 16:00:00,1746702000,4,94.62,0.01,0.04,44.05,0.17,18.72,104.97,0
2025-05-08 17:00:00,1746705600,4,94.2,0.01,0.04,43.43,0.17,18.65,104.42,0
2025-05-08 18:00:00,1746709200,4,94.11,0,0.05,43.29,0.17,18.65,103.67,0
2025-05-08 19:00:00,1746712800,4,94.16,0,0.06,43.29,0.17,18.71,103.12,0
2025-05-08 20:00:00,1746716400,4,94.24,0,0.07,43.33,0.18,18.9,103.05,0
2025-05-08 21:00:00,1746720000,4,94.21,0,0.07,43.43,0.18,19.04,102.7,0
2025-05-08 22:00:00,1746723600,4,94.41,0,0.07,44.03,0.18,19.22,102.26,0
2025-05-08 23:00:00,1746727200,4,94.82,0,0.06,45.14,0.18,19.54,102.07,0
2025-05-09 00:00:00,1746730800,4,95.15,0,0.06,46.48,0.18,19.89,101.86,0
2025-05-09 01:00:00,1746734400,4,95.37,0,0.06,47.61,0.17,20.18,101.6,0
2025-05-09 02:00:00,1746738000,4,95.5,0,0.06,48.3,0.17,20.27,101.14,0
2025-05-09 03:00:00,1746741600,4,95.4,0,0.06,48.74,0.16,20.29,100.73,0
2025-05-09 04:00:00,1746745200,4,95.34,0,0.05,49.1,0.16,20.22,100.08,0
2025-05-09 05:00:00,1746748800,3,95.11,0,0.05,49.32,0.16,19.96,98.76,0
2025-05-09 06:00:00,1746752400,3,94.97,0,0.05,49.59,0.17,19.47,95.79,0
2025-05-09 07:00:00,1746756000,3,95.4,0,0.06,50.06,0.17,18.94,92.03,0
2025-05-09 08:00:00,1746759600,3,95.98,0,0.05,50.88,0.16,18.52,88.81,0
2025-05-09 09:00:00,1746763200,3,96.49,0.01,0.04,51.29,0.15,18.05,85.57,0
2025-05-09 10:00:00,1746766800,3,97.37,0.01,0.04,51.69,0.14,17.66,82.7,0
2025-05-09 11:00:00,1746770400,3,98.37,0.01,0.03,51.63,0.14,17.32,80.07,0
2025-05-09 12:00:00,1746774000,3,99.12,0.01,0.03,51.1,0.13,17.05,77.93,0
2025-05-09 13:00:00,1746777600,3,99.68,0.01,0.03,50.19,0.13,16.8,75.89,0
2025-05-09 14:00:00,1746781200,3,100.13,0.01,0.03,49.18,0.12,16.56,73.95,0
2025-05-09 15:00:00,1746784800,3,100.76,0.01,0.03,48.43,0.12,16.44,72.74,0.01
2025-05-09 16:00:00,1746788400,3,100.9,0.01,0.03,47.81,0.12,16.34,71.82,0.03
2025-05-09 17:00:00,1746792000,3,100.42,0,0.04,47.29,0.12,16.29,71.72,0.04
2025-05-09 18:00:00,1746795600,3,99.48,0,0.04,46.68,0.12,16.44,73.07,0.03
2025-05-09 19:00:00,1746799200,3,98.07,0,0.05,45.96,0.11,16.65,75.09,0.01
2025-05-09 20:00:00,1746802800,3,96.95,0,0.06,45.5,0.11,16.92,77.04,0.01
2025-05-09 21:00:00,1746806400,3,97.06,0,0.05,45.85,0.1,17.09,77.36,0
2025-05-09 22:00:00,1746810000,3,97.95,0,0.05,46.53,0.1,17.26,77.51,0
2025-05-09 23:00:00,1746813600,3,98.95,0,0.05,47.18,0.1,17.59,78.77,0
2025-05-10 00:00:00,1746817200,3,99.57,0,0.05,47.56,0.1,18.21,82.13,0.01
2025-05-10 01:00:00,1746820800,3,99.96,0,0.05,47.85,0.1,19.2,87.89,0.02
2025-05-10 02:00:00,1746824400,3,99.94,0,0.05,47.94,0.1,20.49,95.51,0.04
2025-05-10 03:00:00,1746828000,4,99.47,0,0.05,47.95,0.1,22.42,106.56,0.05
2025-05-10 04:00:00,1746831600,4,98.84,0,0.05,47.87,0.1,25.22,122.37,0.05
2025-05-10 05:00:00,1746835200,4,97.98,0,0.05,47.75,0.1,28.92,142.64,0.05
2025-05-10 06:00:00,1746838800,4,97.55,0,0.05,47.93,0.1,32.98,163.57,0.04
2025-05-10 07:00:00,1746842400,4,97.83,0,0.05,48.3,0.1,36.47,180.3,0.03
2025-05-10 08:00:00,1746846000,4,98.39,0,0.05,48.65,0.1,39.3,193.13,0.02
2025-05-10 09:00:00,1746849600,4,98.57,0,0.04,48.57,0.09,40.84,199.46,0.02
2025-05-10 10:00:00,1746853200,5,98.58,0.01,0.03,48.18,0.09,42.6,207.45,0.01
2025-05-10 11:00:00,1746856800,5,98.39,0.01,0.03,47.21,0.09,45.27,219.72,0.01
2025-05-10 12:00:00,1746860400,5,97.51,0,0.02,45.87,0.08,49.48,239.13,0.01
2025-05-10 13:00:00,1746864000,5,96.54,0,0.02,44.53,0.08,54.84,263.73,0
2025-05-10 14:00:00,1746867600,5,95.82,0,0.02,43.51,0.08,60.93,289.95,0
2025-05-10 15:00:00,1746871200,5,95.63,0,0.02,43.24,0.08,68.88,322.08,0
2025-05-10 16:00:00,1746874800,5,95.64,0,0.03,43.67,0.09,78.02,357.54,0
2025-05-10 17:00:00,1746878400,5,96.2,0,0.03,44.81,0.09,86.86,390.05,0
2025-05-10 18:00:00,1746882000,5,97.43,0,0.04,46.59,0.1,95.19,418.37,0
2025-05-10 19:00:00,1746885600,5,98.66,0,0.05,48.6,0.12,103.16,440.88,0
2025-05-10 20:00:00,1746889200,5,100.04,0,0.05,50.92,0.13,110.65,456.9,0
2025-05-10 21:00:00,1746892800,5,101.5,0,0.05,53.18,0.14,115.43,458.83,0
2025-05-10 22:00:00,1746896400,5,103.33,0,0.05,55.24,0.14,117.4,450.56,0
2025-05-10 23:00:00,1746900000,5,104.72,0,0.05,57.14,0.14,119.13,441.24,0
2025-05-11 00:00:00,1746903600,5,105.31,0,0.05,58.54,0.14,121.58,436.45,0
2025-05-11 01:00:00,1746907200,5,105.04,0,0.04,59.66,0.15,126.63,441.75,0
2025-05-11 02:00:00,1746910800,5,104.45,0,0.04,60.72,0.15,132.38,448.64,0
2025-05-11 03:00:00,1746914400,5,103.94,0,0.04,62.03,0.15,138.19,453.02,0
2025-05-11 04:00:00,1746918000,5,103.54,0,0.04,63.52,0.15,142.59,451.24,0
2025-05-11 05:00:00,1746921600,5,103.52,0,0.04,65.11,0.15,145.12,441.96,0
2025-05-11 06:00:00,1746925200,5,103.76,0,0.04,66.58,0.15,144.97,422.51,0
2025-05-11 07:00:00,1746928800,5,104.59,0,0.04,68.11,0.14,143.55,400.29,0
2025-05-11 08:00:00,1746932400,5,105.02,0,0.04,69.36,0.13,141.11,378.72,0
2025-05-11 09:00:00,1746936000,5,105.32,0,0.03,70.07,0.12,137.33,356.41,0
2025-05-11 10:00:00,1746939600,5,105.51,0,0.02,70.13,0.12,133.13,335.57,0
2025-05-11 11:00:00,1746943200,5,105.91,0,0.02,69.47,0.12,127.95,314.29,0
2025-05-11 12:00:00,1746946800,5,106.14,0,0.02,68.27,0.12,123.18,296.06,0
2025-05-11 13:00:00,1746950400,5,106.11,0,0.02,66.51,0.13,119.76,282.8,0
2025-05-11 14:00:00,1746954000,5,105.84,0,0.02,64.81,0.14,117.52,273.21,0
2025-05-11 15:00:00,1746957600,5,105.71,0,0.02,63.7,0.14,115.61,264.27,0
2025-05-11 16:00:00,1746961200,5,105.07,0,0.03,63.06,0.15,112.35,252.25,0
2025-05-11 17:00:00,1746964800,5,104.2,0,0.03,62.9,0.16,107.8,237.91,0
2025-05-11 18:00:00,1746968400,5,103.32,0,0.04,63.47,0.17,102.54,223.23,0
2025-05-11 19:00:00,1746972000,5,102.49,0,0.05,64.27,0.18,96.63,208.74,0
2025-05-11 20:00:00,1746975600,5,101.96,0,0.06,65.14,0.19,90.87,195.86,0
2025-05-11 21:00:00,1746979200,5,101.68,0,0.06,66.04,0.2,85.95,186.42,0
2025-05-11 22:00:00,1746982800,5,101.74,0,0.06,66.93,0.21,81.9,180.24,0
2025-05-11 23:00:00,1746986400,5,102.41,0,0.06,67.92,0.22,79.74,180.78,0
2025-05-12 00:00:00,1746990000,5,104.02,0,0.06,69.15,0.24,80.66,191.11,0
2025-05-12 01:00:00,1746993600,5,106.67,0,0.06,70.53,0.25,84.45,208.33,0
2025-05-12 02:00:00,1746997200,5,109.82,0,0.06,72.01,0.26,89.16,226.39,0
2025-05-12 03:00:00,1747000800,5,113.51,0,0.06,73.73,0.26,93.87,242.4,0
2025-05-12 04:00:00,1747004400,5,117.21,0,0.06,75.51,0.26,98.13,254.54,0
2025-05-12 05:00:00,1747008000,5,120.83,0,0.06,77.26,0.26,101.46,262.34,0
2025-05-12 06:00:00,1747011600,5,123.83,0,0.06,79.13,0.26,103.36,265.23,0
2025-05-12 07:00:00,1747015200,5,126.25,0,0.07,80.91,0.27,103.6,263.1,0
2025-05-12 08:00:00,1747018800,5,127.76,0,0.06,82.72,0.27,101.57,255.21,0
2025-05-12 09:00:00,1747022400,5,127.72,0,0.04,83.97,0.28,97.09,242.02,0
2025-05-12 10:00:00,1747026000,5,126.41,0,0.04,84.23,0.29,90.97,227.14,0
2025-05-12 11:00:00,1747029600,5,124.12,0,0.03,82.8,0.3,83.91,212.93,0
2025-05-12 12:00:00,1747033200,5,120.98,0,0.03,79.92,0.32,76.14,200.38,0
2025-05-12 13:00:00,1747036800,4,117,0,0.03,76.02,0.33,68.32,189.84,0
2025-05-12 14:00:00,1747040400,4,113.02,0,0.03,72.21,0.34,61.23,181.1,0
2025-05-12 15:00:00,1747044000,4,109.6,0.01,0.04,69.25,0.35,55.1,174.24,0
2025-05-12 16:00:00,1747047600,4,106.46,0.01,0.04,67.24,0.36,50.23,168.8,0
2025-05-12 17:00:00,1747051200,4,104.64,0.01,0.05,66.15,0.37,47.24,165.72,0
2025-05-12 18:00:00,1747054800,4,104.11,0,0.06,65.92,0.39,46.1,165.43,0
2025-05-12 19:00:00,1747058400,4,104.42,0,0.08,66.34,0.41,46.1,166.36,0
2025-05-12 20:00:00,1747062000,4,105.22,0,0.09,67.62,0.42,46.7,168.07,0
2025-05-12 21:00:00,1747065600,4,106.02,0,0.08,69.06,0.43,47.36,169.18,0
2025-05-12 22:00:00,1747069200,4,106.99,0,0.08,70.06,0.44,48.3,171.85,0
2025-05-12 23:00:00,1747072800,4,107.65,0,0.08,70.44,0.46,49.53,176.82,0
2025-05-13 00:00:00,1747076400,4,107.84,0,0.07,70.11,0.47,50.68,183.48,0
2025-05-13 01:00:00,1747080000,4,107.78,0,0.07,69.75,0.47,51.61,190.41,0
2025-05-13 02:00:00,1747083600,4,107.39,0,0.07,69.45,0.47,52.08,195.69,0
2025-05-13 03:00:00,1747087200,4,106.78,0,0.07,69.47,0.46,52.05,198.79,0
2025-05-13 04:00:00,1747090800,5,105.98,0,0.07,69.26,0.45,51.79,200.25,0
2025-05-13 05:00:00,1747094400,5,105.12,0,0.07,68.76,0.44,51.32,200.99,0
2025-05-13 06:00:00,1747098000,5,104.32,0,0.07,67.99,0.44,50.77,201.03,0
2025-05-13 07:00:00,1747101600,4,103.63,0,0.08,67.39,0.44,50.07,199,0
2025-05-13 08:00:00,1747105200,4,103.03,0,0.08,67.59,0.44,49.05,192.75,0
2025-05-13 09:00:00,1747108800,4,102.48,0.01,0.06,68.43,0.44,47.45,181.34,0
2025-05-13 10:00:00,1747112400,4,102.09,0.01,0.05,69.27,0.43,45.82,169.16,0
2025-05-13 11:00:00,1747116000,4,101.44,0.01,0.04,68.84,0.43,44.36,159.01,0
2025-05-13 12:00:00,1747119600,4,100.57,0.01,0.04,66.96,0.42,43.17,152.15,0
2025-05-13 13:00:00,1747123200,4,99.46,0.01,0.04,64.33,0.42,42.21,147.86,0
2025-05-13 14:00:00,1747126800,4,98.5,0.01,0.04,61.71,0.41,41.42,144.8,0
2025-05-13 15:00:00,1747130400,4,97.67,0.01,0.04,59.85,0.41,40.68,141.87,0
2025-05-13 16:00:00,1747134000,4,96.96,0.01,0.05,58.89,0.42,39.81,137.44,0
2025-05-13 17:00:00,1747137600,4,96.28,0.01,0.05,59.09,0.42,39.04,132.78,0
2025-05-13 18:00:00,1747141200,4,96.21,0.01,0.07,60.2,0.42,38.58,129.18,0
2025-05-13 19:00:00,1747144800,4,95.97,0,0.09,61.32,0.42,38.32,126.76,0
2025-05-13 20:00:00,1747148400,4,95.81,0,0.09,62.3,0.42,38.16,125.5,0
